gp_code,panchayat_id,elevation_dem_m,slope_deg,aspect_sin,aspect_cos,terrain_roughness_m,relative_elevation_m,nearest_river,distance_to_river_m,sand_pct,clay_pct,silt_pct,soil_type
108640,WB_108640,44.92,0.26,0.4559,-0.8901,0.87,0.05,Mahananda,1993.8961116739922,26.34,36.78,36.88,non_sandy
108641,WB_108641,45.14,0.26,0.8484,-0.5293,0.84,0.27,Mahananda,2944.7191286499933,26.41,36.75,36.84,non_sandy
108642,WB_108642,44.46,0.26,0.7097,-0.7045,0.82,-0.41,Mahananda,3626.553018298806,26.38,36.78,36.84,non_sandy
108643,WB_108643,45.25,0.26,0.439,-0.8985,0.84,0.38,Mahananda,1410.0016028656091,26.34,36.77,36.89,non_sandy
108644,WB_108644,44.55,0.27,0.9428,-0.3334,0.85,-0.32,Mahananda,4124.597374095601,26.43,36.74,36.83,non_sandy
108645,WB_108645,44.41,0.26,0.3456,-0.9384,0.84,-0.46,Mahananda,2386.2892948747367,26.33,36.8,36.87,non_sandy
108646,WB_108646,45.15,0.26,-0.3745,0.9272,0.88,0.04,Mahananda,7480.419721513304,26.43,36.8,36.77,non_sandy
108647,WB_108647,45.51,0.26,-0.8198,0.5726,0.82,0.4,Mahananda,7805.542985222704,26.42,36.81,36.77,non_sandy
108648,WB_108648,44.85,0.26,-0.8228,0.5683,0.86,-0.26,Mahananda,6622.54958678625,26.41,36.81,36.78,non_sandy
108649,WB_108649,45.25,0.27,-0.5789,0.8154,0.88,0.14,Mahananda,8282.174151772524,26.46,36.79,36.75,non_sandy
108650,WB_108650,45.27,0.26,-0.8678,0.4969,0.87,0.16,Mahananda,7104.243917275658,26.39,36.83,36.78,non_sandy
108651,WB_108651,44.62,0.26,-0.7304,0.683,0.86,-0.49,Mahananda,6908.251845462777,26.43,36.79,36.78,non_sandy
108652,WB_108652,45.62,0.26,-0.7091,0.7051,0.84,0.51,Mahananda,8672.936249196138,26.45,36.81,36.74,non_sandy
108653,WB_108653,44.63,0.27,-0.9267,0.3758,0.88,-0.48,Mahananda,6085.05627468584,26.38,36.82,36.8,non_sandy
108654,WB_108654,44.71,0.27,-0.3823,0.9241,0.88,-0.4,Mahananda,8134.963542655847,26.47,36.78,36.75,non_sandy
108655,WB_108655,45.51,0.26,-0.9534,0.3018,0.87,0.4,Mahananda,7859.295966721723,26.41,36.83,36.76,non_sandy
108656,WB_108656,44.31,0.24,-0.4629,0.8864,0.78,-0.02,Mahananda,12287.218113486486,26.48,36.84,36.68,non_sandy
108657,WB_108657,44.39,0.25,-0.9981,0.0612,0.8,0.06,Mahananda,12083.225630554498,26.46,36.86,36.68,non_sandy
108658,WB_108658,44.36,0.24,-0.5563,-0.831,0.76,0.03,Mahananda,11411.613646018543,26.47,36.84,36.69,non_sandy
108659,WB_108659,44.47,0.25,-0.0368,0.9993,0.81,0.14,Mahananda,13075.99690814205,26.5,36.84,36.66,non_sandy
108660,WB_108660,44.08,0.26,-0.9417,-0.3365,0.8,-0.25,Mahananda,11155.940794472452,26.43,36.87,36.7,non_sandy
108661,WB_108661,44.15,0.25,0.3691,0.9294,0.77,-0.18,Mahananda,12187.853487920851,26.5,36.82,36.68,non_sandy
108662,WB_108662,44.8,0.26,-0.4567,0.8896,0.82,0.47,Mahananda,12870.470376463247,26.47,36.86,36.67,non_sandy
108663,WB_108663,44.36,0.24,0.9838,-0.1791,0.76,0.03,Mahananda,10556.554938741772,26.44,36.85,36.71,non_sandy
108664,WB_108664,44.05,0.26,0.4344,0.9007,0.81,-0.28,Mahananda,13424.104453997665,26.53,36.82,36.65,non_sandy
108665,WB_108665,45.42,0.26,0.663,-0.7486,0.85,0.12,Mahananda,16347.153334861312,26.51,36.89,36.6,non_sandy
108666,WB_108666,45.55,0.26,0.781,-0.6245,0.89,0.25,Mahananda,16731.273852291644,26.53,36.88,36.59,non_sandy
108667,WB_108667,45.0,0.26,0.7365,-0.6764,0.87,-0.3,Mahananda,17150.059226318815,26.52,36.9,36.58,non_sandy
108668,WB_108668,45.75,0.27,0.5825,-0.8128,0.86,0.45,Mahananda,15634.613282586906,26.49,36.89,36.62,non_sandy
108669,WB_108669,45.04,0.27,0.9108,-0.4129,0.89,-0.26,Mahananda,17659.520484471333,26.56,36.87,36.57,non_sandy
108670,WB_108670,44.91,0.27,0.4515,-0.8923,0.87,-0.39,Mahananda,16260.12708583106,26.48,36.91,36.61,non_sandy
108671,WB_108671,45.86,0.26,0.6777,-0.7354,0.85,0.56,Mahananda,16045.24734191966,26.53,36.87,36.6,non_sandy
108672,WB_108672,44.75,0.26,0.6789,-0.7342,0.87,-0.55,Mahananda,18046.822956962966,26.55,36.89,36.56,non_sandy
108673,WB_108673,45.4,0.26,0.3849,-0.923,0.86,0.1,Mahananda,15132.298669269852,26.46,36.91,36.63,non_sandy
108674,WB_108674,46.0,0.26,-0.8191,0.5736,0.85,0.12,Mahananda,20856.12799952735,26.55,36.93,36.52,non_sandy
108675,WB_108675,46.07,0.25,-0.8426,0.5385,0.81,0.19,Mahananda,21757.063285436543,26.59,36.92,36.49,non_sandy
108676,WB_108676,46.14,0.25,-0.7458,0.6662,0.8,0.26,Mahananda,21149.720550033406,26.55,36.94,36.51,non_sandy
108677,WB_108677,45.67,0.26,-0.8057,0.5923,0.83,-0.21,Mahananda,20637.414839499186,26.57,36.92,36.51,non_sandy
108678,WB_108678,46.21,0.25,-0.6633,0.7483,0.81,0.33,Mahananda,22396.593498178845,26.59,36.92,36.49,non_sandy
108679,WB_108679,45.71,0.26,-0.9287,0.3707,0.84,-0.17,Mahananda,20136.66811927476,26.52,36.95,36.53,non_sandy
108680,WB_108680,45.61,0.26,-0.5487,0.8361,0.85,-0.27,Mahananda,21645.39429547694,26.6,36.9,36.5,non_sandy
108681,WB_108681,46.16,0.25,-0.965,0.2623,0.8,0.28,Mahananda,21912.38560431825,26.56,36.95,36.49,non_sandy
108682,WB_108682,45.33,0.26,-0.7677,0.6408,0.83,-0.55,Mahananda,19746.478727779417,26.54,36.93,36.53,non_sandy
108683,WB_108683,45.12,0.26,-0.6777,0.7353,0.84,0.02,Mahananda,26189.662978720815,26.63,36.96,36.41,non_sandy
108684,WB_108684,45.11,0.26,-0.9709,0.2396,0.84,0.01,Mahananda,25621.392411487985,26.59,36.98,36.43,non_sandy
108685,WB_108685,44.9,0.25,-0.6782,0.7349,0.83,-0.2,Mahananda,25501.22943863888,26.62,36.96,36.42,non_sandy
108686,WB_108686,45.53,0.26,-0.6435,0.7655,0.84,0.43,Mahananda,26787.356697369214,26.63,36.97,36.4,non_sandy
108687,WB_108687,44.75,0.26,-0.9887,0.1502,0.84,-0.35,Mahananda,24731.286332200278,26.57,36.98,36.45,non_sandy
108688,WB_108688,44.74,0.26,-0.0699,0.9976,0.82,-0.36,Mahananda,26480.442983339897,26.65,36.95,36.4,non_sandy
108689,WB_108689,45.51,0.26,-0.7199,0.6941,0.84,0.41,Mahananda,26165.752935405173,26.59,36.99,36.42,non_sandy
108690,WB_108690,44.96,0.25,-0.4112,0.9116,0.83,-0.14,Mahananda,24595.651112805663,26.59,36.96,36.45,non_sandy
108691,WB_108691,45.31,0.26,-0.5264,0.8503,0.84,0.21,Mahananda,27440.36702754529,26.66,36.95,36.39,non_sandy
108692,WB_108692,23.07,0.22,-0.9878,0.1558,0.68,0.15,Mayurakshi,18487.50530810904,15.84,36.75,47.41,non_sandy
108693,WB_108693,22.79,0.21,-0.9076,0.4197,0.67,-0.13,Mayurakshi,19494.734031476888,15.85,36.74,47.41,non_sandy
108694,WB_108694,23.45,0.21,-0.9063,0.4226,0.66,0.53,Mayurakshi,18505.51152755515,15.87,36.75,47.38,non_sandy
108695,WB_108695,22.62,0.21,-0.9866,0.1634,0.68,-0.3,Mayurakshi,18526.44422636647,15.82,36.76,47.42,non_sandy
108696,WB_108696,22.89,0.21,-0.8136,0.5814,0.69,-0.03,Mayurakshi,19909.751440884895,15.88,36.73,47.39,non_sandy
108697,WB_108697,23.38,0.21,-0.9466,0.3225,0.67,0.46,Mayurakshi,17582.510271116964,15.84,36.76,47.4,non_sandy
108698,WB_108698,22.42,0.21,-0.8873,0.4613,0.67,-0.5,Mayurakshi,19661.986271221092,15.84,36.74,47.42,non_sandy
108699,WB_108699,23.44,0.21,-0.8693,0.4943,0.67,0.52,Mayurakshi,19096.612586761377,15.89,36.73,47.38,non_sandy
108700,WB_108700,22.68,0.22,-0.9921,0.1256,0.68,-0.24,Mayurakshi,17586.495537947005,15.81,36.77,47.42,non_sandy
108701,WB_108701,22.5,0.21,-0.8407,0.5415,0.69,-0.42,Mayurakshi,20594.194675446102,15.87,36.72,47.41,non_sandy
108702,WB_108702,22.5,0.21,0.0283,-0.9996,0.65,-0.06,Mayurakshi,13936.309684350368,15.88,36.8,47.32,non_sandy
108703,WB_108703,22.73,0.2,0.3302,-0.9439,0.64,0.17,Mayurakshi,14587.129010138424,15.91,36.78,47.31,non_sandy
108704,WB_108704,22.17,0.2,-0.1897,-0.9818,0.65,-0.39,Mayurakshi,13137.399657982574,15.88,36.81,47.31,non_sandy
108705,WB_108705,22.92,0.21,0.1304,-0.9915,0.66,0.36,Mayurakshi,14710.327549159241,15.88,36.79,47.33,non_sandy
108706,WB_108706,22.54,0.2,0.0875,-0.9962,0.64,-0.02,Mayurakshi,14090.976886528255,15.92,36.78,47.3,non_sandy
108707,WB_108707,22.02,0.21,-0.2926,-0.9562,0.65,-0.54,Mayurakshi,13106.536812959386,15.85,36.81,47.34,non_sandy
108708,WB_108708,23.1,0.2,0.2509,-0.968,0.6,0.54,Mayurakshi,15452.645029996947,15.91,36.77,47.32,non_sandy
108709,WB_108709,22.28,0.19,-0.5339,-0.8456,0.62,-0.28,Mayurakshi,12854.513912768496,15.89,36.81,47.3,non_sandy
108710,WB_108710,22.7,0.21,0.1288,-0.9917,0.68,0.14,Mayurakshi,14293.297672856796,15.85,36.8,47.35,non_sandy
108711,WB_108711,22.64,0.2,0.511,-0.8596,0.64,0.08,Mayurakshi,15036.933343760857,15.94,36.77,47.29,non_sandy
108712,WB_108712,23.69,0.2,-0.835,-0.5503,0.64,0.0,Mayurakshi,9504.664087487554,15.91,36.84,47.25,non_sandy
108713,WB_108713,24.02,0.2,-0.7702,-0.6378,0.61,0.33,Mayurakshi,10102.255416907665,15.94,36.83,47.23,non_sandy
108714,WB_108714,23.48,0.2,-0.6521,-0.7581,0.63,-0.21,Mayurakshi,8677.536657379846,15.91,36.85,47.24,non_sandy
108715,WB_108715,23.69,0.2,-0.8546,-0.5192,0.65,0.0,Mayurakshi,10293.291774336123,15.92,36.83,47.25,non_sandy
108716,WB_108716,23.95,0.2,-0.7222,-0.6917,0.64,0.26,Mayurakshi,9538.14764751376,15.95,36.83,47.22,non_sandy
108717,WB_108717,23.27,0.2,-0.7181,-0.6959,0.63,-0.42,Mayurakshi,8696.109071157221,15.89,36.86,47.25,non_sandy
108718,WB_108718,24.01,0.2,-0.879,-0.4769,0.64,0.32,Mayurakshi,10990.589644744137,15.95,36.81,47.24,non_sandy
108719,WB_108719,23.36,0.2,-0.359,-0.9333,0.66,-0.33,Mayurakshi,8321.65904116857,15.92,36.85,47.23,non_sandy
108720,WB_108720,23.27,0.21,-0.9193,-0.3936,0.64,-0.42,Mayurakshi,9887.063261664136,15.89,36.84,47.27,non_sandy
108721,WB_108721,24.14,0.2,-0.7586,-0.6516,0.61,0.45,Mayurakshi,10462.412661877172,15.97,36.82,47.21,non_sandy
108722,WB_108722,22.43,0.21,-0.9789,-0.2045,0.68,-0.18,Mayurakshi,5447.9804896704245,15.96,36.88,47.16,non_sandy
108723,WB_108723,22.85,0.22,-0.9994,0.0355,0.69,0.25,Mayurakshi,4942.518514582569,15.97,36.88,47.15,non_sandy
108724,WB_108724,22.08,0.22,-0.9969,-0.0792,0.66,-0.53,Mayurakshi,4696.525336795006,15.94,36.89,47.17,non_sandy
108725,WB_108725,22.72,0.21,-0.9941,-0.1082,0.68,0.11,Mayurakshi,6106.764122849999,15.99,36.86,47.15,non_sandy
108726,WB_108726,22.74,0.22,-0.9995,0.0325,0.73,0.13,Mayurakshi,4016.228190031359,15.95,36.9,47.15,non_sandy
108727,WB_108727,22.1,0.21,-0.9821,-0.1883,0.65,-0.5,Mayurakshi,5661.423364723586,15.94,36.88,47.18,non_sandy
108728,WB_108728,23.17,0.21,-1.0,-0.0034,0.64,0.57,Mayurakshi,5557.754479173594,16.0,36.87,47.13,non_sandy
108729,WB_108729,22.07,0.22,-0.996,-0.0888,0.72,-0.54,Mayurakshi,3773.777270803238,15.92,36.91,47.17,non_sandy
108730,WB_108730,22.6,0.21,-0.9722,-0.234,0.68,-0.0,Mayurakshi,6712.682564752456,15.98,36.86,47.16,non_sandy
108731,WB_108731,23.29,0.22,-0.9981,0.0616,0.73,0.68,Mayurakshi,4131.899355096914,15.98,36.89,47.13,non_sandy
108732,WB_108732,22.97,0.21,-0.0184,-0.9998,0.69,0.03,Mayurakshi,750.8347956647906,15.99,36.93,47.08,non_sandy
108733,WB_108733,23.1,0.21,-0.0036,-1.0,0.71,0.16,Mayurakshi,1004.2381748960771,16.02,36.92,47.06,non_sandy
108734,WB_108734,22.39,0.22,-0.0237,-0.9997,0.72,-0.55,Mayurakshi,184.08144415660811,15.98,36.94,47.08,non_sandy
108735,WB_108735,23.51,0.21,-0.0036,-1.0,0.71,0.57,Mayurakshi,1619.0171151714983,16.0,36.91,47.09,non_sandy
108736,WB_108736,22.61,0.21,-0.0151,-0.9999,0.74,-0.33,Mayurakshi,200.02781531244085,16.01,36.93,47.06,non_sandy
108737,WB_108737,22.7,0.21,0.0154,-0.9999,0.75,-0.24,Mayurakshi,218.56673819618064,15.96,36.94,47.1,non_sandy
108738,WB_108738,23.64,0.21,-0.0183,-0.9998,0.67,0.7,Mayurakshi,1931.1249939446027,16.03,36.9,47.07,non_sandy
108739,WB_108739,22.04,0.21,-0.0027,-1.0,0.68,-0.9,Mayurakshi,827.6492846109832,15.98,36.95,47.07,non_sandy
108740,WB_108740,23.43,0.21,-0.0539,-0.9985,0.71,0.49,Mayurakshi,1552.359813694703,15.98,36.92,47.1,non_sandy
108741,WB_108741,23.03,0.21,0.0033,-1.0,0.71,0.09,Mayurakshi,953.2486004993617,16.04,36.91,47.05,non_sandy
108742,WB_108742,23.4,0.21,-0.9994,-0.0353,0.69,-0.04,Mayurakshi,3427.31635237852,16.04,36.97,46.99,non_sandy
108743,WB_108743,23.68,0.21,-0.948,-0.3183,0.65,0.24,Mayurakshi,4062.8160694187823,16.04,36.97,46.99,non_sandy
108744,WB_108744,23.07,0.21,-0.9992,-0.0395,0.65,-0.37,Mayurakshi,4082.4260212640465,16.01,36.98,47.01,non_sandy
108745,WB_108745,23.78,0.22,-0.9942,-0.1074,0.69,0.34,Mayurakshi,2863.726005499743,16.06,36.95,46.99,non_sandy
108746,WB_108746,23.4,0.21,-0.9551,-0.2962,0.66,-0.04,Mayurakshi,4947.249631720745,16.02,36.99,46.99,non_sandy
108747,WB_108747,22.89,0.22,-0.9975,0.0713,0.65,-0.55,Mayurakshi,3065.042634378583,16.02,36.96,47.02,non_sandy
108748,WB_108748,24.08,0.21,-0.9398,-0.3417,0.65,0.64,Mayurakshi,3562.116699230416,16.07,36.96,46.97,non_sandy
108749,WB_108749,23.1,0.2,-0.9966,0.0822,0.63,-0.34,Mayurakshi,4998.278908989849,15.99,36.99,47.02,non_sandy
108750,WB_108750,23.45,0.21,-0.9994,-0.0356,0.69,0.01,Mayurakshi,2154.291599838236,16.06,36.95,46.99,non_sandy
108751,WB_108751,23.57,0.2,-0.8689,-0.4949,0.66,0.13,Mayurakshi,4980.968727483987,16.04,36.98,46.98,non_sandy
108752,WB_108752,22.25,0.2,-0.8292,-0.5589,0.65,0.0,Mayurakshi,8110.880392073183,16.08,37.01,46.91,non_sandy
108753,WB_108753,22.0,0.2,-0.9151,-0.4032,0.6,-0.25,Mayurakshi,9014.946108591748,16.06,37.03,46.91,non_sandy
108754,WB_108754,22.23,0.2,-0.7941,-0.6078,0.62,-0.02,Mayurakshi,7584.472085271177,16.07,37.01,46.92,non_sandy
108755,WB_108755,22.43,0.2,-0.8731,-0.4875,0.62,0.18,Mayurakshi,8676.622845523692,16.09,37.01,46.9,non_sandy
108756,WB_108756,21.85,0.2,-0.9063,-0.4226,0.58,-0.4,Mayurakshi,8902.686468030292,16.04,37.03,46.93,non_sandy
108757,WB_108757,22.61,0.2,-0.7613,-0.6484,0.63,0.36,Mayurakshi,7127.230270793169,16.1,36.99,46.91,non_sandy
108758,WB_108758,22.26,0.2,-0.98,-0.1991,0.65,0.01,Mayurakshi,9685.472460306752,16.06,37.03,46.91,non_sandy
108759,WB_108759,22.12,0.2,-0.6459,-0.7634,0.62,-0.13,Mayurakshi,7723.87339591603,16.04,37.01,46.95,non_sandy
108760,WB_108760,22.76,0.2,-0.9024,-0.4309,0.62,0.51,Mayurakshi,7993.867087520499,16.11,37.0,46.89,non_sandy
108761,WB_108761,21.95,0.19,-0.9385,-0.3453,0.59,-0.3,Mayurakshi,9844.585894552682,16.03,37.04,46.93,non_sandy
108762,WB_108762,23.38,0.21,0.1792,-0.9838,0.64,0.06,Mayurakshi,13686.827014750721,16.12,37.05,46.83,non_sandy
108763,WB_108763,23.11,0.2,0.53,-0.848,0.64,-0.21,Hooghly/Ganga,13864.267184457483,16.09,37.07,46.84,non_sandy
108764,WB_108764,23.65,0.2,0.0126,-0.9999,0.64,0.33,Mayurakshi,12869.493211099782,16.11,37.05,46.84,non_sandy
108765,WB_108765,23.0,0.21,0.212,-0.9773,0.68,-0.32,Hooghly/Ganga,13246.914648737516,16.12,37.06,46.82,non_sandy
108766,WB_108766,23.35,0.2,0.4878,-0.873,0.64,0.03,Mayurakshi,13741.233712813239,16.07,37.07,46.86,non_sandy
108767,WB_108767,23.88,0.21,-0.1651,-0.9863,0.64,0.56,Mayurakshi,12925.097773537907,16.14,37.04,46.82,non_sandy
108768,WB_108768,22.72,0.21,0.3834,-0.9236,0.61,-0.6,Hooghly/Ganga,13042.300024400654,16.09,37.08,46.83,non_sandy
108769,WB_108769,23.56,0.19,-0.3904,-0.9206,0.62,0.24,Mayurakshi,12529.546746076652,16.09,37.05,46.86,non_sandy
108770,WB_108770,23.33,0.21,0.087,-0.9962,0.68,0.01,Hooghly/Ganga,13243.89190870091,16.14,37.05,46.81,non_sandy
108771,WB_108771,23.22,0.2,0.6971,-0.7169,0.64,-0.1,Hooghly/Ganga,13983.496107346084,16.06,37.08,46.86,non_sandy
108772,WB_108772,22.82,0.21,-0.9437,0.3307,0.68,-0.28,Hooghly/Ganga,8579.348418518643,16.14,37.1,46.76,non_sandy
108773,WB_108773,23.3,0.21,-0.9386,0.345,0.66,0.2,Hooghly/Ganga,7748.7186407800555,16.15,37.1,46.75,non_sandy
108774,WB_108774,22.93,0.21,-0.8257,0.5641,0.67,-0.17,Hooghly/Ganga,8334.870158766184,16.12,37.11,46.77,non_sandy
108775,WB_108775,22.94,0.21,-0.9185,0.3954,0.68,-0.16,Hooghly/Ganga,8756.98624820605,16.16,37.09,46.75,non_sandy
108776,WB_108776,23.45,0.2,-0.8872,0.4614,0.64,0.35,Hooghly/Ganga,7184.434428495221,16.14,37.12,46.74,non_sandy
108777,WB_108777,22.45,0.21,-0.8609,0.5087,0.66,-0.65,Hooghly/Ganga,9251.226834742081,16.12,37.1,46.78,non_sandy
108778,WB_108778,23.54,0.22,-0.9828,0.1845,0.69,0.44,Hooghly/Ganga,7826.95131335388,16.18,37.09,46.73,non_sandy
108779,WB_108779,23.38,0.21,-0.6174,0.7866,0.7,0.28,Hooghly/Ganga,7653.736759666267,16.1,37.13,46.77,non_sandy
108780,WB_108780,22.54,0.21,-0.9307,0.3659,0.68,-0.56,Hooghly/Ganga,9573.677105305303,16.15,37.08,46.77,non_sandy
108781,WB_108781,23.66,0.2,-0.8589,0.5121,0.64,0.56,Hooghly/Ganga,6762.006657080958,16.16,37.11,46.73,non_sandy
108782,WB_108782,22.53,0.2,0.4984,-0.867,0.61,-0.05,Hooghly/Ganga,2675.5083806238113,16.17,37.14,46.69,non_sandy
108783,WB_108783,22.34,0.19,0.6225,-0.7826,0.57,-0.24,Hooghly/Ganga,1887.0534111138306,16.19,37.14,46.67,non_sandy
108784,WB_108784,22.52,0.19,0.7793,-0.6267,0.59,-0.06,Hooghly/Ganga,2350.7939722198744,16.15,37.16,46.69,non_sandy
108785,WB_108785,22.73,0.2,0.6527,-0.7576,0.61,0.15,Hooghly/Ganga,2928.7831780165343,16.2,37.13,46.67,non_sandy
108786,WB_108786,22.3,0.19,0.7265,-0.6871,0.55,-0.28,Hooghly/Ganga,1261.819822938298,16.18,37.16,46.66,non_sandy
108787,WB_108787,22.83,0.2,0.8178,-0.5755,0.61,0.25,Hooghly/Ganga,3283.2272530969176,16.15,37.15,46.7,non_sandy
108788,WB_108788,22.57,0.19,0.4728,-0.8812,0.62,-0.01,Hooghly/Ganga,2048.5693451072802,16.22,37.13,46.65,non_sandy
108789,WB_108789,22.55,0.19,0.9891,-0.1474,0.58,-0.03,Hooghly/Ganga,1626.1213985648992,16.14,37.17,46.69,non_sandy
108790,WB_108790,23.05,0.2,0.5903,-0.8072,0.61,0.47,Hooghly/Ganga,3720.75837768025,16.18,37.13,46.69,non_sandy
108791,WB_108791,22.36,0.19,0.8032,-0.5957,0.55,-0.22,Hooghly/Ganga,918.1349834036749,16.2,37.15,46.65,non_sandy
108792,WB_108792,23.91,0.19,0.2433,0.9699,0.55,0.02,Hooghly/Ganga,3230.7062219599775,16.21,37.19,46.6,non_sandy
108793,WB_108793,23.83,0.19,0.9176,-0.3975,0.59,-0.06,Hooghly/Ganga,4092.5744542817047,16.23,37.19,46.58,non_sandy
108794,WB_108794,24.12,0.19,0.882,0.4713,0.59,0.23,Hooghly/Ganga,3397.8339024175148,16.19,37.2,46.61,non_sandy
108795,WB_108795,23.92,0.18,-0.1126,0.9936,0.55,0.03,Hooghly/Ganga,3125.4673171084014,16.24,37.17,46.59,non_sandy
108796,WB_108796,23.82,0.2,0.9806,-0.196,0.62,-0.07,Hooghly/Ganga,4594.382398477672,16.21,37.21,46.58,non_sandy
108797,WB_108797,23.86,0.19,-0.0334,0.9994,0.59,-0.03,Hooghly/Ganga,2505.4957354067665,16.19,37.19,46.62,non_sandy
108798,WB_108798,23.9,0.19,-0.6047,-0.7964,0.57,0.01,Hooghly/Ganga,4092.904133534673,16.25,37.18,46.57,non_sandy
108799,WB_108799,24.32,0.2,0.8593,0.5114,0.62,0.43,Hooghly/Ganga,4031.604404708675,16.17,37.22,46.61,non_sandy
108800,WB_108800,23.73,0.19,0.186,0.9825,0.55,-0.16,Hooghly/Ganga,2293.7126884365866,16.23,37.17,46.6,non_sandy
108801,WB_108801,23.5,0.2,0.9712,-0.2383,0.62,-0.39,Hooghly/Ganga,5086.214397262575,16.23,37.2,46.57,non_sandy
108802,WB_108802,23.12,0.21,-0.194,0.981,0.67,-0.01,Hooghly/Ganga,9820.771863864646,16.25,37.24,46.51,non_sandy
108803,WB_108803,23.03,0.21,-0.1095,0.994,0.66,-0.1,Hooghly/Ganga,9187.892721228518,16.23,37.24,46.53,non_sandy
108804,WB_108804,22.78,0.2,-0.2116,0.9774,0.67,-0.35,Hooghly/Ganga,9295.410003357001,16.27,37.22,46.51,non_sandy
108805,WB_108805,23.59,0.21,-0.2275,0.9738,0.67,0.46,Hooghly/Ganga,10265.985799185233,16.23,37.25,46.52,non_sandy
108806,WB_108806,22.67,0.21,-0.1591,0.9873,0.65,-0.46,Hooghly/Ganga,8429.908702229566,16.24,37.23,46.53,non_sandy
108807,WB_108807,23.22,0.21,-0.3375,0.9413,0.7,0.09,Hooghly/Ganga,10222.805170040021,16.28,37.23,46.49,non_sandy
108808,WB_108808,23.56,0.21,-0.0339,0.9994,0.69,0.43,Hooghly/Ganga,9431.559012464037,16.21,37.26,46.53,non_sandy
108809,WB_108809,22.56,0.2,-0.2396,0.9709,0.61,-0.57,Hooghly/Ganga,8490.423271139332,16.27,37.21,46.52,non_sandy
108810,WB_108810,23.79,0.21,-0.2159,0.9764,0.67,0.66,Hooghly/Ganga,10949.516600258865,16.25,37.25,46.5,non_sandy
108811,WB_108811,22.97,0.2,-0.0066,1.0,0.65,-0.16,Hooghly/Ganga,8317.837765232707,16.21,37.24,46.55,non_sandy
108812,WB_108812,23.71,0.21,0.9894,-0.1453,0.68,0.11,Hooghly/Ganga,10027.431509369319,16.28,37.28,46.44,non_sandy
108813,WB_108813,23.24,0.21,0.9944,-0.1056,0.67,-0.36,Hooghly/Ganga,9267.430881362028,16.3,37.28,46.42,non_sandy
108814,WB_108814,23.94,0.22,0.9992,-0.0396,0.67,0.34,Hooghly/Ganga,9619.831973219392,16.26,37.29,46.45,non_sandy
108815,WB_108815,23.62,0.21,0.992,-0.1261,0.68,0.02,Hooghly/Ganga,10358.008655911417,16.3,37.26,46.44,non_sandy
108816,WB_108816,23.27,0.21,0.996,-0.0891,0.68,-0.33,Hooghly/Ganga,8573.26007722048,16.28,37.29,46.43,non_sandy
108817,WB_108817,24.24,0.21,0.9994,-0.0355,0.65,0.64,Hooghly/Ganga,10582.54646350945,16.26,37.28,46.46,non_sandy
108818,WB_108818,23.16,0.21,0.9807,-0.1957,0.67,-0.44,Hooghly/Ganga,9512.220510003086,16.32,37.26,46.42,non_sandy
108819,WB_108819,23.89,0.22,0.999,0.0443,0.72,0.29,Hooghly/Ganga,8841.525800319223,16.25,37.3,46.45,non_sandy
108820,WB_108820,23.98,0.21,0.9961,-0.0881,0.68,0.38,Hooghly/Ganga,11138.503190469146,16.29,37.26,46.45,non_sandy
108821,WB_108821,22.91,0.21,0.9995,-0.0325,0.68,-0.69,Hooghly/Ganga,8300.487796731575,16.31,37.28,46.41,non_sandy
108822,WB_108822,24.46,0.21,0.0657,0.9978,0.65,-0.2,Hooghly/Ganga,3860.6153255952026,16.33,37.32,46.35,non_sandy
108823,WB_108823,24.95,0.21,0.3596,0.9331,0.69,0.29,Hooghly/Ganga,3108.6508470864214,16.31,37.33,46.36,non_sandy
108824,WB_108824,24.39,0.21,0.1256,0.9921,0.7,-0.27,Hooghly/Ganga,4456.7199664765785,16.31,37.32,46.37,non_sandy
108825,WB_108825,24.48,0.2,0.0744,0.9972,0.66,-0.18,Hooghly/Ganga,3274.556142247546,16.35,37.31,46.34,non_sandy
108826,WB_108826,25.25,0.21,0.4344,0.9007,0.68,0.59,Hooghly/Ganga,3388.305355698097,16.29,37.34,46.37,non_sandy
108827,WB_108827,23.94,0.21,0.0272,0.9996,0.65,-0.72,Hooghly/Ganga,4733.8712900621,16.34,37.3,46.36,non_sandy
108828,WB_108828,24.81,0.21,0.5472,0.837,0.69,0.14,Hooghly/Ganga,2409.68405559312,16.33,37.33,46.34,non_sandy
108829,WB_108829,24.72,0.21,0.1525,0.9883,0.7,0.05,Hooghly/Ganga,4529.41529519192,16.28,37.33,46.39,non_sandy
108830,WB_108830,24.21,0.2,-0.0975,0.9952,0.66,-0.45,Hooghly/Ganga,3866.033277645003,16.37,37.3,46.33,non_sandy
108831,WB_108831,25.44,0.21,0.3466,0.938,0.67,0.78,Hooghly/Ganga,2500.332762158719,16.29,37.35,46.36,non_sandy
108832,WB_108832,23.65,0.21,0.5006,0.8657,0.67,-0.15,Hooghly/Ganga,2582.2173915252065,16.36,37.37,46.27,non_sandy
108833,WB_108833,23.9,0.21,0.6387,0.7695,0.67,0.1,Hooghly/Ganga,2090.1762895100537,16.34,37.37,46.29,non_sandy
108834,WB_108834,23.25,0.21,0.6451,0.7641,0.66,-0.55,Hooghly/Ganga,1912.813961603431,16.38,37.35,46.27,non_sandy
